,seed,incumbent,challenger,selected_instances,additional_time,selection
271,2,0,71,10,0.0652,discrimination-1.12
272,2,0,77,10,0.0648,discrimination-1.12
273,9,95,12,10,2073.111099999999,random
274,9,95,14,10,939.9994,random
275,9,95,16,10,1371.2656,random
276,9,95,22,10,614.6647999999998,random
277,9,95,34,10,2126.3967999999995,random
278,9,95,37,10,1847.3439,random
279,9,95,58,10,1043.5259999999998,random
280,9,95,71,10,1366.1154000000001,random
281,9,95,72,10,2554.4627,random
282,9,95,81,10,619.3007000000001,random
283,9,95,86,10,2561.6571,random
284,9,95,12,10,1.2354,variance
285,9,95,14,10,1.2634999999999998,variance
286,9,95,16,10,1.1321999999999999,variance
287,9,95,22,10,1.2548,variance
288,9,95,34,10,1.1617,variance
289,9,95,37,10,1.5309,variance
290,9,95,58,10,1.3640999999999996,variance
291,9,95,71,10,1.2865,variance
292,9,95,72,10,1.1166,variance
293,9,95,81,10,1.4959,variance
294,9,95,86,10,0.9685,variance
295,9,95,12,10,0.11570000000000001,discrimination-1.12
296,9,95,14,10,0.092,discrimination-1.12
297,9,95,16,10,0.093,discrimination-1.12
298,9,95,22,10,0.11809999999999998,discrimination-1.12
299,9,95,34,10,0.12179999999999999,discrimination-1.12
300,9,95,37,10,0.1408,discrimination-1.12
301,9,95,58,10,0.1103,discrimination-1.12
302,9,95,71,10,0.0747,discrimination-1.12
303,9,95,72,10,0.1594,discrimination-1.12
304,9,95,81,10,0.0752,discrimination-1.12
305,9,95,86,10,0.0985,discrimination-1.12
306,1,35,0,10,0.030199999999999998,uncertainty
307,1,35,1,10,0.030399999999999996,uncertainty
308,1,35,17,10,0.0303,uncertainty
309,1,35,18,10,0.0308,uncertainty
310,1,35,21,10,0.030799999999999998,uncertainty
311,1,35,36,10,0.030600000000000002,uncertainty
312,1,35,37,10,0.029899999999999996,uncertainty
313,1,35,47,10,0.0322,uncertainty
314,1,35,58,10,0.031599999999999996,uncertainty
315,1,35,72,10,0.0303,uncertainty
316,1,35,77,10,0.0319,uncertainty
317,0,95,1,10,0.031599999999999996,uncertainty
318,0,95,16,10,0.0318,uncertainty
319,0,95,21,10,0.0315,uncertainty
320,0,95,22,10,0.030900000000000004,uncertainty
321,0,95,34,10,0.0306,uncertainty
322,0,95,37,10,0.1706,uncertainty
323,0,95,57,10,0.0341,uncertainty
324,0,95,58,10,0.031599999999999996,uncertainty
325,0,95,72,10,0.03130000000000001,uncertainty
326,0,95,77,10,0.0346,uncertainty
327,0,95,86,10,0.17099999999999999,uncertainty
328,8,18,2,10,0.035,uncertainty
329,8,18,7,10,0.030700000000000005,uncertainty
330,8,18,17,10,0.0353,uncertainty
331,8,18,33,10,0.030500000000000003,uncertainty
332,8,18,35,10,0.0305,uncertainty
333,8,18,47,10,0.0313,uncertainty
