,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
902,False,False,0.0939762832625499,9349.178,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,69,17,9
903,False,False,0.0016190447895065,3123.5084000000006,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,71,17,9
904,False,False,0.0017158165748116,5440.6748,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,72,17,9
905,False,False,0.0012384153944398,3815.2788,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,75,17,9
906,False,False,0.0016043939309601,5215.3027,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,77,17,9
907,False,False,0.0034390610001419,2363.3486000000003,2013.9745,10,1.20-discrimination-based + Wilcoxon 10100%,80,17,9
908,False,False,0.0021429387227981,3787.6958,2013.9745,9,1.20-discrimination-based + Wilcoxon 10100%,82,17,9
909,False,False,0.0019540499790443,3641.9744,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,83,17,9
910,False,False,0.1052651026648772,17103.902,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,84,17,9
911,False,False,0.0016651598164336,3626.4387,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,85,17,9
912,False,False,0.0024233988487067,4124.579,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,86,17,9
913,False,False,0.1052681302164281,17105.215,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,87,17,9
914,False,False,0.1052750685631117,17105.408,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,89,17,9
915,False,False,0.1052732288501098,17104.947,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,90,17,9
916,False,False,0.002293487180364,2596.6572,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,91,17,9
917,False,False,0.1052709950052774,17104.854,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,92,17,9
918,False,False,0.105261609883858,17101.743000000002,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,94,17,9
919,False,False,0.0010688735320957,3673.1193,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,95,17,9
920,False,False,0.10526351790057,17104.986,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,97,17,9
921,False,False,0.9999999999999998,2294.6911,2013.9745,601,1.20-discrimination-based + Wilcoxon 10100%,98,17,9
922,False,False,0.0016649004423871,3168.718,2013.9745,6,1.20-discrimination-based + Wilcoxon 10100%,99,17,9
923,False,False,0.0036219269436589,4385.8698,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,0,20,2
924,False,False,0.0040127427816004,5777.4199,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,1,20,2
