,seed,incumbent,challenger,selected_instances,additional_time,selection
873,1,25,58,10,32.5962,discrimination-1.78
874,1,25,72,10,35.754799999999996,discrimination-1.78
875,1,25,74,10,61.519999999999996,discrimination-1.78
876,1,25,77,10,33.7492,discrimination-1.78
877,1,25,89,10,27.2703,discrimination-1.78
878,1,25,93,7,18.9248,discrimination-1.78
879,1,25,96,7,40.2208,discrimination-1.78
880,8,89,6,3,13.6454,discrimination-1.78
881,8,89,17,10,37.94420000000001,discrimination-1.78
882,8,89,28,10,122.30229999999999,discrimination-1.78
883,8,89,34,2,3.8274999999999997,discrimination-1.78
884,8,89,35,7,24.150199999999998,discrimination-1.78
885,8,89,48,10,50.2213,discrimination-1.78
886,8,89,49,10,76.8053,discrimination-1.78
887,8,89,50,10,56.735099999999996,discrimination-1.78
888,8,89,52,10,88.4718,discrimination-1.78
889,8,89,72,8,59.438,discrimination-1.78
890,8,89,74,10,56.325399999999995,discrimination-1.78
891,8,89,83,10,99.54129999999999,discrimination-1.78
892,9,72,17,10,85.8824,discrimination-2.0
893,9,72,25,6,82.57190000000001,discrimination-2.0
894,9,72,35,10,70.8426,discrimination-2.0
895,9,72,44,6,54.5705,discrimination-2.0
896,9,72,49,6,80.2358,discrimination-2.0
897,9,72,52,10,82.22449999999999,discrimination-2.0
898,9,72,89,10,69.6592,discrimination-2.0
899,7,49,6,10,108.9198,discrimination-1.8900000000000001
900,7,49,17,10,55.6243,discrimination-1.8900000000000001
901,7,49,48,10,41.8793,discrimination-1.8900000000000001
902,7,49,52,10,45.7223,discrimination-1.8900000000000001
903,7,49,72,10,52.1204,discrimination-1.8900000000000001
904,7,49,74,10,77.648,discrimination-1.8900000000000001
905,7,49,83,10,55.3976,discrimination-1.8900000000000001
906,7,49,89,10,62.119099999999996,discrimination-1.8900000000000001
907,7,49,93,10,75.891,discrimination-1.8900000000000001
908,6,58,25,8,36.1499,discrimination-1.8900000000000001
909,6,58,27,2,7.2201,discrimination-1.8900000000000001
910,6,58,28,1,2.3036,discrimination-1.8900000000000001
911,6,58,44,10,49.3588,discrimination-1.8900000000000001
912,6,58,48,10,44.8915,discrimination-1.8900000000000001
913,6,58,49,10,48.16139999999999,discrimination-1.8900000000000001
914,6,58,50,5,14.7989,discrimination-1.8900000000000001
915,6,58,72,10,82.95469999999999,discrimination-1.8900000000000001
916,6,58,74,10,66.632,discrimination-1.8900000000000001
917,6,58,77,7,63.1831,discrimination-1.8900000000000001
918,6,58,83,10,165.0852,discrimination-1.8900000000000001
919,6,58,89,3,35.5801,discrimination-1.8900000000000001
920,6,58,93,4,16.0347,discrimination-1.8900000000000001
921,6,58,96,10,86.15899999999999,discrimination-1.8900000000000001
922,3,58,6,10,92.701,discrimination-2.0
923,3,58,25,10,134.2299,discrimination-2.0
924,3,58,27,1,93.01790000000001,discrimination-2.0
925,3,58,34,9,80.8786,discrimination-2.0
926,3,58,44,10,177.76119999999997,discrimination-2.0
927,3,58,49,10,90.96109999999999,discrimination-2.0
928,3,58,50,10,499.9417,discrimination-2.0
929,3,58,74,10,179.1441,discrimination-2.0
930,3,58,83,10,155.6448,discrimination-2.0
931,3,58,89,4,48.504000000000005,discrimination-2.0
932,5,89,6,10,54.182199999999995,discrimination-2.0
933,5,89,25,5,39.6768,discrimination-2.0
934,5,89,34,10,82.5898,discrimination-2.0
935,5,89,35,5,21.1432,discrimination-2.0
936,5,89,48,10,59.50659999999999,discrimination-2.0
937,5,89,50,4,17.828999999999997,discrimination-2.0
938,5,89,52,10,63.3542,discrimination-2.0
939,5,89,58,3,18.5907,discrimination-2.0
940,5,89,72,10,65.25290000000001,discrimination-2.0
941,5,89,83,10,49.2983,discrimination-2.0
942,2,72,6,10,47.1408,discrimination-2.0
943,2,72,17,10,46.87890000000001,discrimination-2.0
944,2,72,34,10,87.2868,discrimination-2.0
945,2,72,35,10,89.6125,discrimination-2.0
946,2,72,44,10,202.486,discrimination-2.0
947,2,72,48,10,207.0155,discrimination-2.0
948,2,72,49,8,183.55350000000004,discrimination-2.0
949,2,72,50,3,117.79679999999999,discrimination-2.0
950,2,72,52,10,155.4926,discrimination-2.0
951,2,72,77,1,51.396,discrimination-2.0
952,2,72,89,10,179.75310000000002,discrimination-2.0
953,4,6,25,10,128.00580000000002,discrimination-2.0
954,4,6,34,10,85.27139999999999,discrimination-2.0
955,4,6,35,7,69.3951,discrimination-2.0
956,4,6,44,10,307.4479,discrimination-2.0
957,4,6,48,10,152.614,discrimination-2.0
958,4,6,49,10,139.4102,discrimination-2.0
959,4,6,52,8,91.62299999999999,discrimination-2.0
960,4,6,72,10,106.4761,discrimination-2.0
961,4,6,74,10,107.38460000000002,discrimination-2.0
962,4,6,83,10,114.97629999999998,discrimination-2.0
963,8,89,6,3,13.6454,discrimination-1.8900000000000001
964,8,89,17,10,37.94420000000001,discrimination-1.8900000000000001
965,8,89,28,10,117.88749999999999,discrimination-1.8900000000000001
966,8,89,34,2,3.8274999999999997,discrimination-1.8900000000000001
967,8,89,35,8,26.404000000000003,discrimination-1.8900000000000001
968,8,89,48,10,71.48479999999998,discrimination-1.8900000000000001
969,8,89,49,10,76.2431,discrimination-1.8900000000000001
970,8,89,50,7,40.1114,discrimination-1.8900000000000001
971,8,89,52,10,88.4718,discrimination-1.8900000000000001
972,8,89,72,8,59.438,discrimination-1.8900000000000001
973,8,89,74,10,58.30499999999999,discrimination-1.8900000000000001
974,8,89,83,10,83.2789,discrimination-1.8900000000000001
975,7,49,6,10,108.9198,discrimination-2.0
976,7,49,17,10,55.6243,discrimination-2.0
977,7,49,48,10,41.8793,discrimination-2.0
978,7,49,52,10,45.7223,discrimination-2.0
979,7,49,72,10,53.0519,discrimination-2.0
980,7,49,74,10,84.0335,discrimination-2.0
981,7,49,83,10,55.3976,discrimination-2.0
982,7,49,89,10,62.119099999999996,discrimination-2.0
983,7,49,93,6,50.3056,discrimination-2.0
984,1,25,17,10,38.1281,discrimination-1.8900000000000001
985,1,25,28,10,21.045899999999996,discrimination-1.8900000000000001
986,1,25,31,10,22.878,discrimination-1.8900000000000001
987,1,25,34,10,24.837699999999998,discrimination-1.8900000000000001
988,1,25,35,1,1.5566,discrimination-1.8900000000000001
989,1,25,44,10,23.3108,discrimination-1.8900000000000001
990,1,25,49,10,34.5492,discrimination-1.8900000000000001
991,1,25,50,3,6.9671,discrimination-1.8900000000000001
992,1,25,58,10,32.5962,discrimination-1.8900000000000001
993,1,25,72,10,35.754799999999996,discrimination-1.8900000000000001
994,1,25,74,10,61.519999999999996,discrimination-1.8900000000000001
995,1,25,77,10,23.4034,discrimination-1.8900000000000001
996,1,25,89,10,60.2544,discrimination-1.8900000000000001
997,1,25,93,7,18.9248,discrimination-1.8900000000000001
998,1,25,96,7,40.2208,discrimination-1.8900000000000001
999,6,58,25,8,36.1499,discrimination-2.0
1000,6,58,27,2,7.2201,discrimination-2.0
1001,6,58,28,1,2.3036,discrimination-2.0
1002,6,58,44,10,63.2384,discrimination-2.0
1003,6,58,48,10,44.8915,discrimination-2.0
1004,6,58,49,10,48.16139999999999,discrimination-2.0
1005,6,58,50,5,14.7989,discrimination-2.0
1006,6,58,72,10,82.95469999999999,discrimination-2.0
1007,6,58,74,10,66.632,discrimination-2.0
1008,6,58,77,7,36.0355,discrimination-2.0
1009,6,58,83,10,165.0852,discrimination-2.0
1010,6,58,89,3,35.5801,discrimination-2.0
1011,6,58,93,4,16.0347,discrimination-2.0
1012,6,58,96,10,102.929,discrimination-2.0
1013,1,25,17,10,38.1281,discrimination-2.0
1014,1,25,28,10,21.045899999999996,discrimination-2.0
1015,1,25,31,10,22.878,discrimination-2.0
1016,1,25,34,10,24.837699999999998,discrimination-2.0
1017,1,25,35,1,1.5566,discrimination-2.0
1018,1,25,44,10,23.3108,discrimination-2.0
1019,1,25,49,10,28.930999999999997,discrimination-2.0
1020,1,25,50,3,6.9671,discrimination-2.0
