,seed,incumbent,challenger,selected_instances,additional_time,selection
2812,3,58,25,10,161.4551,udd-0.6000000000000001-1.6
2813,3,58,27,2,18.125799999999998,udd-0.6000000000000001-1.6
2814,3,58,34,7,116.05890000000002,udd-0.6000000000000001-1.6
2815,3,58,44,10,345.24080000000004,udd-0.6000000000000001-1.6
2816,3,58,49,10,254.68419999999998,udd-0.6000000000000001-1.6
2817,3,58,50,7,751.1373,udd-0.6000000000000001-1.6
2818,3,58,74,10,461.18,udd-0.6000000000000001-1.6
2819,3,58,83,10,757.7525,udd-0.6000000000000001-1.6
2820,3,58,89,3,62.58519999999999,udd-0.6000000000000001-1.6
2821,0,72,6,4,195.2491,udd-0.6000000000000001-2.0
2822,0,72,34,10,283.5109,udd-0.6000000000000001-2.0
2823,0,72,35,10,279.39619999999996,udd-0.6000000000000001-2.0
2824,0,72,48,10,206.41620000000003,udd-0.6000000000000001-2.0
2825,0,72,52,3,77.42999999999999,udd-0.6000000000000001-2.0
2826,0,72,83,2,27.884,udd-0.6000000000000001-2.0
2827,4,6,25,10,213.8236,udd-0.6000000000000001-1.6
2828,4,6,34,10,76.5337,udd-0.6000000000000001-1.6
2829,4,6,35,7,49.5613,udd-0.6000000000000001-1.6
2830,4,6,44,10,257.7573,udd-0.6000000000000001-1.6
2831,4,6,48,10,67.65310000000001,udd-0.6000000000000001-1.6
2832,4,6,49,10,223.8038,udd-0.6000000000000001-1.6
2833,4,6,52,10,56.382799999999996,udd-0.6000000000000001-1.6
2834,4,6,72,10,90.0526,udd-0.6000000000000001-1.6
2835,4,6,74,10,111.0241,udd-0.6000000000000001-1.6
2836,4,6,83,10,142.4923,udd-0.6000000000000001-1.6
2837,5,89,6,10,263.8251,udd-0.6000000000000001-1.6
2838,5,89,25,10,287.1814,udd-0.6000000000000001-1.6
2839,5,89,34,10,372.46450000000004,udd-0.6000000000000001-1.6
2840,5,89,35,4,171.0269,udd-0.6000000000000001-1.6
2841,5,89,48,10,286.7506,udd-0.6000000000000001-1.6
2842,5,89,50,7,247.8883,udd-0.6000000000000001-1.6
2843,5,89,52,10,282.74809999999997,udd-0.6000000000000001-1.6
